,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude,era
200,Gymnospermae,Coniferopsida,O,Voltziaceae,Voltzia,Voltzia cf.walchiaeformis,111.004,40.04,-247,-237,89.68,43.68,6
201,Gymnospermae,Coniferopsida,O,Voltziaceae,Voltzia,Voltzia curtifolis,110.293,29.511,-247,-237,96.22,21.68,6
202,Gymnospermae,Coniferopsida,O,Voltziaceae,Voltzia,Voltzia heterophylla,110.293,29.511,-247,-237,96.22,21.68,6
203,Gymnospermae,Coniferopsida,O,F,Willsiostrobus,Willsiostrobus cf.willsii,110.828,36.998,-247,-201,90.2,33.29,6
204,Gymnospermae,Coniferopsida,O,F,Willsiostrobus,Willsiostrobus cf.cordiformis,110.293,29.511,-247,-237,96.22,21.68,7
205,Gymnospermae,Pteridospermopsida,O,F,Yabeiella,Yabeiella cf.mareyesiaca,123.687,41.282,-247,-237,103.08,43.53,7
206,Gymnospermae,Pteridospermopsida,O,F,Yabeiella,Yabeiella multinervis,123.687,41.282,-247,-237,103.08,43.53,7
207,Gymnospermae,Coniferopsida,O,F,Yuccites,Yuccites spathulata,87.624,43.792,-247,-201,87.75,42.94,7
208,Gymnospermae,Coniferopsida,O,F,Yuccites,Yuccites anastomosis,110.313,29.522,-247,-237,96.86,27.43,6
209,Gymnospermae,Coniferopsida,O,F,Yuccites,Yuccites vogesiacus,110.313,29.522,-247,-237,96.86,27.43,6
