,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude,era
102,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum ovatifolium,130.403,48.889,-100,-66,119.28,54.32,7
103,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum renifolium,129.897,46.728,-100,-66,119.67,52.15,4
104,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum rotundum,130.336,42.893,-100,-66,121.17,47.8,7
105,Angiospermae,Monocotyledoneae,O,F,Protophyllum,Protophyllum cordifolium,130.336,42.893,-100,-66,121.17,47.8,6
106,Pteridophyta,Filicopsida,O,F,Protophyllum,Protophyllum wuyunense,130.403,48.889,-100,-66,119.28,54.32,6
107,Pteridophyta,Filicopsida,O,F,Protophyllum,Protophyllum zaissanicum,130.365,42.862,-100,-66,121.21,47.77,6
108,Gymnospermae,C,O,Cheirolepidiaceae,Pseudofrenelopsis,Pseudofrenelopsis tholistoma,119.419,29.204,-100,-66,113.95,33.84,6
109,Angiospermae,Dicotyledoneae,O,Platanaceae,Pseudoprotophyllum,Pseudoprotophyllum cf.dentatum,130.403,48.889,-100,-66,119.28,54.32,6
110,Angiospermae,Dicotyledoneae,O,F,Pterospermites,Pterospermites auriculaecordatus,130.403,48.889,-100,-66,119.28,54.32,6
111,Angiospermae,Dicotyledoneae,O,F,Pterospermites,Pterospermites heilongjiangensis,130.403,48.889,-100,-66,119.28,54.32,6
112,Angiospermae,Dicotyledoneae,O,F,Pterospermites,Pterospermites orientalis,130.403,48.889,-100,-66,119.28,54.32,6
113,Angiospermae,Dicotyledoneae,O,F,Pterospermites,Pterospermites peltatifolius,130.403,48.889,-100,-66,119.28,54.32,6
114,Angiospermae,Dicotyledoneae,O,Fagaceae,Quercus,Quercus orbicularis,87.656,29.379,-100,-33,79.13,12.39,7
115,Angiospermae,Dicotyledoneae,O,Rhamnaceae,Rhamnites,Rhamnites eminens,89.814,29.317,-100,-66,81.06,12.46,7
116,Angiospermae,Dicotyledoneae,O,Rhamnaceae,Rhamnus,Rhamnus menchigesis,80.761,31.177,-100,-33,60.53,-28.75,7
117,Angiospermae,Dicotyledoneae,O,Rhamnaceae,Rhamnus,Rhamnus shangzhiensis,127.96,45.211,-100,-66,118.2,50.34,7
118,Angiospermae,Dicotyledoneae,O,Salicaceae,Salix,Salix cf.meeki,89.814,29.317,-100,-66,81.06,12.46,7
119,Angiospermae,Dicotyledoneae,O,Salviniaceae,Salvinia,Salvinia jilinensis,130.372,42.868,-100,-66,121.22,47.78,7
120,Angiospermae,Dicotyledoneae,O,Magnoliaceae,Schisandra,Schisandra durbudensis,124.444,46.862,-100,-66,113.8,51.3,7
121,Angiospermae,Dicotyledoneae,O,Taxodiaceae,Sequoia,Sequoia affinis,130.394,48.887,-100,-66,119.27,54.32,7
122,Angiospermae,Dicotyledoneae,O,Taxodiaceae,Sequoia,Sequoia reichenbachii,130.365,42.862,-100,-66,121.21,47.77,7
123,Pteridophyta,Filicopsida,O,Spiraeoideae,Sorbaria,Sorbaria wuyunensis,130.403,48.889,-100,-66,119.28,54.32,7
124,Angiospermae,Dicotyledoneae,O,Sparganiaceae,Sparganium,Sparganium fengningense,117.753,41.936,-100,-66,108.41,44.72,7
125,Angiospermae,Dicotyledoneae,O,Menisspermaceae,Stephanofolium,Stephanofolium ovatiphyllum,130.365,42.862,-100,-66,121.21,47.77,7
126,Angiospermae,Dicotyledoneae,O,Cheirolepidiaceae,Suturovagina,Suturovagina intermedia,119.61,29.074,-100,-66,114.2,33.8,6
127,Angiospermae,Dicotyledoneae,O,Cheirolepidiaceae,Suturovagina,Suturovagina intermedia,118.244,28.681,-100,-66,113.18,32.88,6
128,Angiospermae,Dicotyledoneae,O,F,Taxodioxylon,Taxodioxylon cryptomerioides,130.394,48.887,-100,-66,119.27,54.32,7
129,Angiospermae,Monocotyledoneae,O,F,Taxodioxylon,Taxodioxylon sequoianum,102.708,25.048,-100,-66,110.66,23.07,7
130,Angiospermae,Dicotyledoneae,O,Taxodiaceae,Taxodium,Taxodium olrokii,130.307,48.86,-100,-66,119.19,54.28,7
131,Angiospermae,Dicotyledoneae,O,Taxodiaceae,Taxodium,Taxodium olrokii,130.365,42.862,-100,-66,121.21,47.77,7
132,Pteridophyta,Filicopsida,O,Tetrcentroideae,Tetracentron,Tetracentron wuyunense,130.403,48.889,-100,-66,119.28,54.32,7
133,Angiospermae,Dicotyledoneae,O,F,Thallites,Thallites jiayingensis,130.307,48.861,-100,-66,119.19,54.28,7
134,Angiospermae,Dicotyledoneae,O,Pinaceae,Thuja,Thuja cretacea,130.394,48.887,-100,-66,119.27,54.32,6
135,Angiospermae,Dicotyledoneae,O,Pinaceae,Thuja,Thuja heilongjiangensis,125.363,46.242,-100,-66,115.03,50.87,6
136,Angiospermae,Dicotyledoneae,O,Tiliaceae,Tiliaephyllum,Tiliaephyllum cf.tsagajannicum,130.403,48.889,-100,-66,119.28,54.32,5
137,Angiospermae,Dicotyledoneae,O,Tiliaceae,Tiliaephyllum,Tiliaephyllum jilinense,130.365,42.862,-100,-66,121.21,47.77,5
138,Angiospermae,C,O,Tiliaceae,Tiliaephyllum,Tiliaephyllum tsagajannicum,130.403,48.889,-100,-66,119.28,54.32,7
139,Angiospermae,Dicotyledoneae,O,Hydrocaryaceae,Trapa,Trapa angulata,126.969,46.652,-100,-66,116.56,51.56,6
140,Angiospermae,Dicotyledoneae,O,Hydrocaryaceae,Trapa,Trapa angulata,130.403,48.889,-100,-66,119.28,54.32,6
141,Angiospermae,Dicotyledoneae,O,Hydrocaryaceae,Trapa,Trapa microphylla,126.576,45.832,-100,-66,116.48,50.69,6
142,Angiospermae,Dicotyledoneae,O,Trochodendraceae,Trochodendroides,Trochodendroides smilacifolia,130.403,48.889,-100,-66,119.28,54.32,7
143,Pteridophyta,Filicopsida,O,Trochodendraceae,Trochodendroides,Trochodendroides vassilenkoi,130.365,42.862,-100,-66,121.21,47.77,7
144,Angiospermae,Dicotyledoneae,O,Trochodendraceae,Trochodendroides,Trochodendroides arctica,130.403,48.889,-100,-66,119.28,54.32,7
145,Angiospermae,Dicotyledoneae,O,Caprifoliaceae,Viburniphyllum,Viburniphyllum finale,130.403,48.889,-100,-66,119.28,54.32,7
146,Angiospermae,Dicotyledoneae,O,Caprifoliaceae,Viburnum,Viburnum antiquum,130.403,48.889,-100,-66,119.28,54.32,6
147,Angiospermae,Dicotyledoneae,O,Caprifoliaceae,Viburnum,Viburnum asperum,89.814,29.317,-100,-66,81.06,12.46,6
148,Angiospermae,Dicotyledoneae,O,Caprifoliaceae,Viburnum,Viburnum asperum,130.403,48.889,-100,-66,119.28,54.32,6
149,Angiospermae,Dicotyledoneae,O,Caprifoliaceae,Viburnum,Viburnum cf.contortum,130.403,48.889,-100,-66,119.28,54.32,6
150,Angiospermae,Dicotyledoneae,O,Caprifoliaceae,Viburnum,Viburnum lakesii,129.897,46.728,-100,-66,119.67,52.15,7
151,Gymnospermae,Cycadopsida,Cycadales,Caprifoliaceae,Viburnum,Viburnum speciosum,129.897,46.728,-100,-66,119.67,52.15,6
152,Angiospermae,Dicotyledoneae,O,Vitaceae,Vitiphyllum,Vitiphyllum jilinense,130.365,42.862,-100,-66,121.21,47.77,6
153,Angiospermae,Dicotyledoneae,O,Rhamnaceae,Zizyphus,Zizyphus pseudocretacea,130.403,48.889,-100,-66,119.28,54.32,7
