,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude,era
157,Angiospermae,Dicotyledoneae,,Moraceae,Ficus,Ficus myrtifolius ,80.761,31.177,-100,-66,60.53,-28.75,7
158,Angiospermae,Dicotyledoneae,,Moraceae,Ficus,Ficus platanicostata,127.96,45.211,-100,-66,118.2,50.34,7
159,Angiospermae,Dicotyledoneae,,,Ginkgo ,Ginkgo  adiantoides ,130.394,48.887,-100,-66,119.27,54.32,7
160,Angiospermae,Dicotyledoneae,,Gleicheniaceae,Gleichenites,Gleichenites gracilis,130.41,48.894,-100,-66,119.28,54.33,7
161,Angiospermae,Dicotyledoneae,,Taxodiaceae,Glyptostrobus ,Glyptostrobus  europaeus ,130.653,43.073,-100,-66,121.45,48.02,7
162,Angiospermae,Dicotyledoneae,,Juglandaceae,Juglandites,Juglandites polophyllus,130.365,42.862,-100,-66,121.21,47.77,7
163,Angiospermae,Dicotyledoneae,,Juglandaceae,Juglandites,Juglandites sinuatus,89.814,29.317,-100,-66,81.06,12.46,7
164,Angiospermae,Dicotyledoneae,,Protiaceae,Macclintockia,Macclintockia cf. trinervis,130.315,48.863,-100,-66,119.19,54.28,7
165,Angiospermae,Dicotyledoneae,,,Menispermites,Menispermites kujiensis,130.403,48.889,-100,-66,119.28,54.32,7
166,Angiospermae,Dicotyledoneae,,,Menispermites,Menispermites obtsiloba,130.403,48.889,-100,-66,119.28,54.32,7
167,Angiospermae,Dicotyledoneae,,Taxodiaceae,Metasequoia ,Metasequoia  cuneata ,130.358,42.86,-100,-66,121.2,47.77,7
168,Angiospermae,Dicotyledoneae,,Taxodiaceae,Metasequoia ,Metasequoia  cuneata ,129.897,46.727,-100,-66,119.67,52.14,7
169,Angiospermae,Dicotyledoneae,,Taxodiaceae,Metasequoia ,Metasequoia  disticha ,129.412,49.11,-100,-66,118.1,54.36,7
170,Angiospermae,Dicotyledoneae,,Myrtaceae,Myrtophyllum,Myrtophyllum penzhinense,130.365,42.862,-100,-66,121.21,47.77,7
171,Angiospermae,Dicotyledoneae,,Lauraceae,Nectandra,Nectandra guangxiensis ,108.629,22.609,-100,-66,107.74,23.45,7
172,Angiospermae,Dicotyledoneae,,Lauraceae,Nectandra,Nectandra prolifica,108.629,22.609,-100,-66,107.74,23.45,7
173,Angiospermae,Dicotyledoneae,,Filiaceae,Nordenskioldia,Nordenskioldia cf. borealis,130.403,48.889,-100,-66,119.28,54.32,7
174,Angiospermae,Dicotyledoneae,,Nymphaeaceae,Nymphaeites ,Nymphaeites  browni ,130.403,48.889,-100,-66,119.28,54.32,7
175,Angiospermae,Dicotyledoneae,,Osmundaceae,Osmunda,Osmunda cf. diamensis,130.41,48.894,-100,-66,119.28,54.33,7
176,Angiospermae,Dicotyledoneae,,Oxalidaceae,Oxalis,Oxalis jiayinensis,130.497,48.853,-100,-66,119.4,54.3,7
177,Angiospermae,Dicotyledoneae,,Scrophulariaceae,Paulownia,Paulownia shangzhiensis,127.96,45.211,-100,-66,118.2,50.34,7
178,Angiospermae,Dicotyledoneae,,,Phoroxylon,Phoroxylon scalariforme,131.004,45.335,-100,-66,121.43,50.99,7
179,Angiospermae,,,Marantaceae,Phrynium,Phrynium tibeticum,88.357,29.355,-100,-66,79.76,12.41,7
180,Angiospermae,Dicotyledoneae,,Taxodiaceae,Piceoxylon ,Piceoxylon  dongguanensse ,113.788,23.072,-100,-66,112.16,26.05,7
181,Angiospermae,Dicotyledoneae,,Taxodiaceae,Piceoxylon ,Piceoxylon  manchuricum ,131.003,45.334,-100,-66,121.43,50.99,7
182,Angiospermae,Dicotyledoneae,,Ulmaceae,Planera,Planera cf. microphylla,130.403,48.889,-100,-66,119.28,54.32,7
183,Angiospermae,Dicotyledoneae,,Platanaceae,Platanus,Platanus raynoldii,130.403,48.889,-100,-66,119.28,54.32,7
184,Angiospermae,Dicotyledoneae,,Platanaceae,Platanus,Platanus cf. cuneifolia,112.702,40.013,-100,-66,103.93,41.95,7
185,Angiospermae,Dicotyledoneae,,Platanaceae,Platanus,Platanus cuneifolia,113.667,43.859,-100,-66,103.62,45.86,7
186,Angiospermae,Dicotyledoneae,,Platanaceae,Platanus,Platanus densinervis,130.403,48.889,-100,-66,119.28,54.32,7
187,Angiospermae,Dicotyledoneae,,Platanaceae,Platanus,Platanus raynoldii,127.96,45.211,-100,-66,118.2,50.34,7
188,Angiospermae,Dicotyledoneae,,Platanaceae,Platanus,Platanus septentrioalis,124.466,45.079,-100,-66,114.55,49.59,7
189,Angiospermae,Dicotyledoneae,,Platanaceae,Platanus,Platanus sinensis,130.403,48.889,-100,-66,119.28,54.32,7
190,Angiospermae,Dicotyledoneae,,Platanaceae,Platanus占,Platanus占 raynoldii,129.897,46.728,-100,-66,119.67,52.15,7
191,Angiospermae,Dicotyledoneae,,Salicaceae,Populites,Populites litigiosus ,130.365,42.862,-100,-66,121.21,47.77,7
192,Angiospermae,Dicotyledoneae,,Salicaceae,Populus,Populus carneosa,130.403,48.889,-100,-66,119.28,54.32,7
193,Angiospermae,Dicotyledoneae,,Salicaceae,Populus,Populus latior,89.053,29.294,-100,-66,80.38,12.39,7
194,Angiospermae,Dicotyledoneae,,Potamogetonaceae,Potamogeton,Potamogeton jeholensis,117.172,40.432,-100,-66,108.31,43.15,7
195,Angiospermae,Dicotyledoneae,,,Protophyllum,Protophyllum cf. haydenii,130.403,48.889,-100,-66,119.28,54.32,7
196,Angiospermae,Dicotyledoneae,,,Protophyllum,Protophyllum cordifolium,129.897,46.728,-100,-66,119.67,52.15,7
